client_id,nom_client,adresse_client,devis_id,date_devis,produit_id,nom_produit,quantité,prix_unitaire
11390,Sherri Pham,"5220 Tapia Alley, Elizabethside, OK 76747",76505,2023-12-03,22733,seat your,2,790.71
11390,Sherri Pham,"5220 Tapia Alley, Elizabethside, OK 76747",76505,2023-12-03,89010,state since,5,773.88
63837,Chelsea Ray,"95410 Justin Extensions Suite 073, West Paulmouth, MH 15088",67129,2024-08-06,13073,table after,5,92.97
63837,Chelsea Ray,"95410 Justin Extensions Suite 073, West Paulmouth, MH 15088",67129,2024-08-06,91472,different state,1,513.47
47586,Haley Mcclure,"632 Samuel Summit, Collinsville, MD 41564",66903,2023-11-24,62170,choice compare,5,506.51
47586,Haley Mcclure,"632 Samuel Summit, Collinsville, MD 41564",66903,2023-11-24,70918,team clear,4,59.7
47586,Haley Mcclure,"632 Samuel Summit, Collinsville, MD 41564",7771,2023-11-29,13433,positive after,5,154.64
47586,Haley Mcclure,"632 Samuel Summit, Collinsville, MD 41564",20437,2024-08-16,99677,game test,5,780.7
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",28166,2024-01-20,98176,single similar,1,698.81
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",28166,2024-01-20,95733,south interview,4,259.25
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",28166,2024-01-20,25025,mouth key,1,575.89
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",67941,2024-05-18,48648,some onto,2,35.31
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",67941,2024-05-18,2235,senior work,3,871.17
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",75005,2024-09-29,37001,draw beyond,4,478.75
89959,Shane Thomas,"93328 Brandon Lodge Suite 419, Reillyview, MA 91683",75005,2024-09-29,92810,citizen dream,5,876.79
11397,Michael Robinson,"0731 Mccullough Loaf Apt. 244, North Gabriel, KY 63789",78833,2024-02-14,68778,rule deal,2,111.08
11397,Michael Robinson,"0731 Mccullough Loaf Apt. 244, North Gabriel, KY 63789",78833,2024-02-14,29940,cause here,1,967.4
11397,Michael Robinson,"0731 Mccullough Loaf Apt. 244, North Gabriel, KY 63789",78833,2024-02-14,44214,himself world,4,597.5
11397,Michael Robinson,"0731 Mccullough Loaf Apt. 244, North Gabriel, KY 63789",33166,2023-12-26,4361,follow it,2,328.54
14541,Brett Anderson,"5201 Wilkinson Landing, West Steven, CA 50658",28261,2024-02-11,67406,threat mission,5,181.57
14541,Brett Anderson,"5201 Wilkinson Landing, West Steven, CA 50658",28261,2024-02-11,91241,Republican police,4,442.29
14541,Brett Anderson,"5201 Wilkinson Landing, West Steven, CA 50658",37607,2023-11-03,4080,reach physical,1,879.22
14541,Brett Anderson,"5201 Wilkinson Landing, West Steven, CA 50658",37607,2023-11-03,49358,west build,5,812.37
14541,Brett Anderson,"5201 Wilkinson Landing, West Steven, CA 50658",37607,2023-11-03,62762,amount seat,2,379.34
76374,James Crawford Jr.,"754 Brian Path Suite 772, Port Rebecca, PA 20289",84428,2024-09-03,91241,Republican police,4,442.29
76374,James Crawford Jr.,"754 Brian Path Suite 772, Port Rebecca, PA 20289",84428,2024-09-03,53539,radio develop,5,458.26
3831,Dawn Gregory,"230 Reyes Causeway Suite 948, Robinsonmouth, FM 49849",14506,2024-03-18,84855,fund account,2,216.8
3831,Dawn Gregory,"230 Reyes Causeway Suite 948, Robinsonmouth, FM 49849",14506,2024-03-18,31737,pull idea,2,700.12
82789,Denise Romero,"1481 James Freeway, West Matthew, DE 94690",75454,2023-11-16,79139,administration success,4,378.98
82789,Denise Romero,"1481 James Freeway, West Matthew, DE 94690",49611,2023-12-28,64717,together system,1,136.24
82789,Denise Romero,"1481 James Freeway, West Matthew, DE 94690",49611,2023-12-28,4080,reach physical,4,879.22
82789,Denise Romero,"1481 James Freeway, West Matthew, DE 94690",49611,2023-12-28,83028,impact reach,1,880.32
49179,Melinda Mcdaniel,"2752 Martin Station, Kurtfort, NH 22407",93362,2024-05-20,70552,blood sister,3,901.46
49179,Melinda Mcdaniel,"2752 Martin Station, Kurtfort, NH 22407",93362,2024-05-20,13892,son how,4,889.57
71941,Jamie Schwartz,"Unit 1490 Box 9772, DPO AE 93435",38068,2024-03-25,95733,south interview,3,259.25
71941,Jamie Schwartz,"Unit 1490 Box 9772, DPO AE 93435",38068,2024-03-25,62170,choice compare,2,506.51
71941,Jamie Schwartz,"Unit 1490 Box 9772, DPO AE 93435",13110,2024-01-16,84927,team allow,5,332.14
71941,Jamie Schwartz,"Unit 1490 Box 9772, DPO AE 93435",36817,2024-03-26,39707,record give,1,271.2
71941,Jamie Schwartz,"Unit 1490 Box 9772, DPO AE 93435",36817,2024-03-26,37534,dark few,3,290.77
71941,Jamie Schwartz,"Unit 1490 Box 9772, DPO AE 93435",36817,2024-03-26,30630,share particularly,3,646.96
93738,Walter Gill,"175 Charles Centers, New Monicaport, ID 86370",48055,2023-12-17,62762,amount seat,5,379.34
78251,Emily Kent,"712 Jessica Mount, Keithborough, VT 41491",86813,2024-04-30,99677,game test,1,780.7
78251,Emily Kent,"712 Jessica Mount, Keithborough, VT 41491",86813,2024-04-30,66986,stay away,2,171.66
14566,Derrick Miller,"72344 Kelly Center, Briantown, RI 39618",43373,2024-02-21,41078,break of,1,395.12
14566,Derrick Miller,"72344 Kelly Center, Briantown, RI 39618",83926,2024-10-06,98176,single similar,3,698.81
14566,Derrick Miller,"72344 Kelly Center, Briantown, RI 39618",83926,2024-10-06,98176,single similar,4,698.81
97114,Cynthia Morgan,"USCGC Haas, FPO AA 10531",86130,2024-04-02,38257,few trade,4,712.15
86457,Robert Johnson,"714 Atkinson Port Apt. 022, Port Pamela, MD 91257",53667,2024-02-29,5537,why day,2,432.56
86457,Robert Johnson,"714 Atkinson Port Apt. 022, Port Pamela, MD 91257",53667,2024-02-29,4361,follow it,4,328.54
53211,Nicholas Griffith,"9684 Allen Burg, Port Danastad, CA 06005",96154,2024-06-29,29940,cause here,5,967.4
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",70463,2024-05-20,29940,cause here,3,967.4
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",70463,2024-05-20,12041,most easy,3,550.4
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",70463,2024-05-20,35740,fly catch,4,408.16
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",16927,2024-06-15,3588,collection child,3,52.62
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",16927,2024-06-15,30630,share particularly,3,646.96
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",16927,2024-06-15,27975,make site,1,254.19
99661,Robin Herrera,"5461 Moore Gardens, Orrport, VT 71225",72733,2024-03-01,99677,game test,3,780.7
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",98831,2024-09-26,12041,most easy,1,550.4
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",82452,2024-09-04,10729,hotel degree,4,800.46
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",82452,2024-09-04,75590,fill condition,5,803.04
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",82452,2024-09-04,13892,son how,5,889.57
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",47190,2024-06-04,35577,tough no,2,41.98
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",47190,2024-06-04,83277,west western,5,882.67
61927,Carol Thornton,"0181 Austin Union, East Sean, OK 16829",47190,2024-06-04,13189,store daughter,5,150.25
88010,Linda Day,"59770 James Skyway, Kaylatown, DE 18878",4749,2023-12-13,22733,seat your,2,790.71
88010,Linda Day,"59770 James Skyway, Kaylatown, DE 18878",4749,2023-12-13,7458,could tell,2,311.26
88010,Linda Day,"59770 James Skyway, Kaylatown, DE 18878",4749,2023-12-13,41078,break of,3,395.12
88010,Linda Day,"59770 James Skyway, Kaylatown, DE 18878",42783,2024-08-31,88584,law within,1,851.28
88010,Linda Day,"59770 James Skyway, Kaylatown, DE 18878",42783,2024-08-31,98054,if top,1,973.01
79748,Tracy Moore,"35969 Sanders Shore, North Brettton, WA 77052",38008,2023-12-28,74698,activity both,2,912.19
63320,Stephen Bradford,"9600 Zhang Estate, Gutierrezville, AS 62203",40157,2024-05-14,38257,few trade,3,712.15
63320,Stephen Bradford,"9600 Zhang Estate, Gutierrezville, AS 62203",40157,2024-05-14,65859,however group,1,565.77
63320,Stephen Bradford,"9600 Zhang Estate, Gutierrezville, AS 62203",40157,2024-05-14,23419,represent which,4,615.92
62753,Christina Jackson,"772 Hanna Expressway Apt. 457, Leonardberg, MO 75700",49093,2024-08-18,97994,remain discussion,4,534.48
62753,Christina Jackson,"772 Hanna Expressway Apt. 457, Leonardberg, MO 75700",49093,2024-08-18,30630,share particularly,1,646.96
62753,Christina Jackson,"772 Hanna Expressway Apt. 457, Leonardberg, MO 75700",76403,2024-09-22,38980,light together,5,757.42
62753,Christina Jackson,"772 Hanna Expressway Apt. 457, Leonardberg, MO 75700",76403,2024-09-22,2235,senior work,3,871.17
62753,Christina Jackson,"772 Hanna Expressway Apt. 457, Leonardberg, MO 75700",76403,2024-09-22,62170,choice compare,3,506.51
62753,Christina Jackson,"772 Hanna Expressway Apt. 457, Leonardberg, MO 75700",85174,2024-02-05,13892,son how,3,889.57
73001,Bruce Lawson,"0350 Miller Summit Suite 865, Nathanmouth, GU 17054",67261,2024-02-29,23504,may somebody,2,223.91
73001,Bruce Lawson,"0350 Miller Summit Suite 865, Nathanmouth, GU 17054",67261,2024-02-29,29397,level visit,5,346.42
73001,Bruce Lawson,"0350 Miller Summit Suite 865, Nathanmouth, GU 17054",67261,2024-02-29,5537,why day,5,432.56
30322,Mark Reynolds,"61213 Ethan Street Apt. 036, Andreaside, GU 79579",25700,2023-12-24,10729,hotel degree,2,800.46
30322,Mark Reynolds,"61213 Ethan Street Apt. 036, Andreaside, GU 79579",42833,2023-11-14,79139,administration success,5,378.98
79587,Edward Barnes,"04045 Walsh Land Suite 316, Darrenmouth, NJ 23533",63167,2024-09-16,12041,most easy,4,550.4
79587,Edward Barnes,"04045 Walsh Land Suite 316, Darrenmouth, NJ 23533",63167,2024-09-16,60947,front letter,3,793.46
79587,Edward Barnes,"04045 Walsh Land Suite 316, Darrenmouth, NJ 23533",63167,2024-09-16,99467,entire clear,4,168.62
3780,Monica Thompson,"0706 Davis Plains, Palmerchester, SC 06418",2469,2024-09-02,25025,mouth key,3,575.89
3780,Monica Thompson,"0706 Davis Plains, Palmerchester, SC 06418",49163,2023-11-28,30630,share particularly,3,646.96
3780,Monica Thompson,"0706 Davis Plains, Palmerchester, SC 06418",49163,2023-11-28,44214,himself world,2,597.5
96729,Yvonne Young,"790 Kramer Ports Apt. 885, New Edward, AS 89750",47956,2024-01-08,13073,table after,2,92.97
96729,Yvonne Young,"790 Kramer Ports Apt. 885, New Edward, AS 89750",47956,2024-01-08,25025,mouth key,4,575.89
96729,Yvonne Young,"790 Kramer Ports Apt. 885, New Edward, AS 89750",47956,2024-01-08,52265,international watch,1,110.68
47043,Samuel Lopez,"9552 Jennifer Crescent Apt. 689, Carolynton, FM 69420",86317,2023-12-06,31737,pull idea,1,700.12
47043,Samuel Lopez,"9552 Jennifer Crescent Apt. 689, Carolynton, FM 69420",86317,2023-12-06,37534,dark few,1,290.77
47043,Samuel Lopez,"9552 Jennifer Crescent Apt. 689, Carolynton, FM 69420",86317,2023-12-06,84855,fund account,2,216.8
91286,Robert Watts,"38367 Heidi Mountains Suite 793, Port Marcus, VT 26872",25996,2023-11-13,88584,law within,1,851.28
91286,Robert Watts,"38367 Heidi Mountains Suite 793, Port Marcus, VT 26872",25996,2023-11-13,59794,economic power,2,146.78
91286,Robert Watts,"38367 Heidi Mountains Suite 793, Port Marcus, VT 26872",25996,2023-11-13,60205,probably character,5,828.78
69438,Taylor Freeman,"43241 Vincent Squares Suite 028, Michaelberg, WA 71684",34148,2024-09-15,31737,pull idea,5,700.12
69438,Taylor Freeman,"43241 Vincent Squares Suite 028, Michaelberg, WA 71684",92389,2024-05-15,13433,positive after,5,154.64
69438,Taylor Freeman,"43241 Vincent Squares Suite 028, Michaelberg, WA 71684",92389,2024-05-15,4361,follow it,5,328.54
69966,John Murphy,"8702 Hayden Plaza, Costaview, OH 75594",12410,2024-05-26,23504,may somebody,4,223.91
69966,John Murphy,"8702 Hayden Plaza, Costaview, OH 75594",12410,2024-05-26,20230,maintain finish,4,37.39
69966,John Murphy,"8702 Hayden Plaza, Costaview, OH 75594",12410,2024-05-26,35618,now suddenly,1,725.87
12314,Jose Wall,"0905 Brandon Pike, Reynoldsville, FM 60035",46868,2024-01-24,25025,mouth key,4,575.89
12314,Jose Wall,"0905 Brandon Pike, Reynoldsville, FM 60035",46868,2024-01-24,66986,stay away,4,171.66
12314,Jose Wall,"0905 Brandon Pike, Reynoldsville, FM 60035",17716,2024-06-27,4361,follow it,3,328.54
33900,Gina Michael,"0676 Johnson Turnpike, Aaronton, VT 66573",24999,2024-04-23,88584,law within,2,851.28
33900,Gina Michael,"0676 Johnson Turnpike, Aaronton, VT 66573",50487,2024-01-16,30630,share particularly,4,646.96
33900,Gina Michael,"0676 Johnson Turnpike, Aaronton, VT 66573",50487,2024-01-16,92810,citizen dream,3,876.79
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",41464,2024-02-28,74698,activity both,1,912.19
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",41464,2024-02-28,60205,probably character,3,828.78
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",41464,2024-02-28,78574,pretty little,1,275.46
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",23552,2024-01-15,37001,draw beyond,2,478.75
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",23552,2024-01-15,20230,maintain finish,1,37.39
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",23552,2024-01-15,87329,worker organization,3,990.26
7511,Nicolas Williams,"USCGC Harper, FPO AA 86523",24607,2023-11-09,27975,make site,4,254.19
74107,Joe Ramsey,"97423 Samuel Walk, Janeland, WV 30254",1911,2024-02-01,13892,son how,4,889.57
74107,Joe Ramsey,"97423 Samuel Walk, Janeland, WV 30254",59210,2024-06-24,92810,citizen dream,1,876.79
74107,Joe Ramsey,"97423 Samuel Walk, Janeland, WV 30254",59210,2024-06-24,38257,few trade,1,712.15
43297,George Aguilar,"10035 Christina Knolls Apt. 509, Hughesmouth, ID 17408",49710,2023-12-22,23504,may somebody,2,223.91
43297,George Aguilar,"10035 Christina Knolls Apt. 509, Hughesmouth, ID 17408",36077,2024-06-07,83028,impact reach,3,880.32
43297,George Aguilar,"10035 Christina Knolls Apt. 509, Hughesmouth, ID 17408",36077,2024-06-07,89010,state since,2,773.88
43297,George Aguilar,"10035 Christina Knolls Apt. 509, Hughesmouth, ID 17408",36077,2024-06-07,60205,probably character,3,828.78
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",52807,2024-07-25,13892,son how,1,889.57
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",52807,2024-07-25,41230,church always,1,428.98
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",52807,2024-07-25,44518,build society,4,303.04
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",96537,2024-05-02,99467,entire clear,2,168.62
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",82883,2024-06-03,12041,most easy,5,550.4
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",82883,2024-06-03,30630,share particularly,3,646.96
39997,Michael Peters,"469 Casey Cape Apt. 055, Port Micheleburgh, TN 13721",82883,2024-06-03,37001,draw beyond,1,478.75
87583,Samuel Byrd,"6358 Pittman Canyon, Carolborough, OK 74352",63192,2024-08-27,62335,man series,4,619.45
87583,Samuel Byrd,"6358 Pittman Canyon, Carolborough, OK 74352",63192,2024-08-27,9868,reduce first,4,882.4
87583,Samuel Byrd,"6358 Pittman Canyon, Carolborough, OK 74352",31010,2024-01-09,60947,front letter,1,793.46
87583,Samuel Byrd,"6358 Pittman Canyon, Carolborough, OK 74352",31010,2024-01-09,89010,state since,3,773.88
87583,Samuel Byrd,"6358 Pittman Canyon, Carolborough, OK 74352",31010,2024-01-09,83277,west western,2,882.67
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",16332,2024-02-20,35618,now suddenly,4,725.87
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",16332,2024-02-20,83277,west western,2,882.67
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",16332,2024-02-20,62170,choice compare,2,506.51
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",69205,2024-03-24,62170,choice compare,5,506.51
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",69205,2024-03-24,48648,some onto,4,35.31
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",94135,2024-08-24,25025,mouth key,3,575.89
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",94135,2024-08-24,75590,fill condition,1,803.04
64715,Eileen Russell,"48136 Hammond Course, South Charlesshire, DC 26571",94135,2024-08-24,66984,car data,1,115.17
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",6431,2024-03-26,35618,now suddenly,5,725.87
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",6431,2024-03-26,12041,most easy,1,550.4
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",6431,2024-03-26,13892,son how,3,889.57
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",89804,2024-01-05,25217,case full,2,221.27
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",20611,2024-04-23,78574,pretty little,2,275.46
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",20611,2024-04-23,30630,share particularly,1,646.96
61843,Leslie Richmond,"8996 Meza Motorway Apt. 637, Robertview, MT 32479",20611,2024-04-23,84855,fund account,2,216.8
37077,Suzanne Galloway,"98545 Foley Brook Suite 032, Gregoryshire, MO 12253",37770,2024-08-02,24491,friend senior,1,785.53
37077,Suzanne Galloway,"98545 Foley Brook Suite 032, Gregoryshire, MO 12253",37770,2024-08-02,48648,some onto,4,35.31
75675,Sean Holmes,"PSC 1419, Box 8229, APO AE 38370",16842,2024-10-06,49358,west build,4,812.37
75675,Sean Holmes,"PSC 1419, Box 8229, APO AE 38370",16842,2024-10-06,5537,why day,1,432.56
75675,Sean Holmes,"PSC 1419, Box 8229, APO AE 38370",85402,2024-08-23,65859,however group,5,565.77
75675,Sean Holmes,"PSC 1419, Box 8229, APO AE 38370",75576,2024-06-19,92810,citizen dream,3,876.79
75675,Sean Holmes,"PSC 1419, Box 8229, APO AE 38370",75576,2024-06-19,93476,subject court,2,378.85
75675,Sean Holmes,"PSC 1419, Box 8229, APO AE 38370",75576,2024-06-19,73670,government leg,5,838.01
95847,Jacob Clark,"PSC 8993, Box 4235, APO AA 67551",46015,2024-01-23,4459,admit measure,4,737.28
10583,Kayla Smith,"578 Bruce Vista Apt. 902, New Veronicatown, WV 36841",43762,2024-03-01,23504,may somebody,2,223.91
10583,Kayla Smith,"578 Bruce Vista Apt. 902, New Veronicatown, WV 36841",43762,2024-03-01,97994,remain discussion,5,534.48
10583,Kayla Smith,"578 Bruce Vista Apt. 902, New Veronicatown, WV 36841",43762,2024-03-01,34209,new family,2,339.87
54893,Eric Valdez,"436 Joseph Circle Apt. 466, New Richard, AZ 86132",83907,2024-09-04,20230,maintain finish,4,37.39
54893,Eric Valdez,"436 Joseph Circle Apt. 466, New Richard, AZ 86132",27551,2024-01-27,44518,build society,2,303.04
54893,Eric Valdez,"436 Joseph Circle Apt. 466, New Richard, AZ 86132",27551,2024-01-27,25217,case full,3,221.27
82151,Kevin Castaneda,"6037 Arthur Mountain, New Sarahburgh, AS 21530",77250,2023-11-11,52265,international watch,1,110.68
82151,Kevin Castaneda,"6037 Arthur Mountain, New Sarahburgh, AS 21530",77250,2023-11-11,57048,central finish,3,349.0
82151,Kevin Castaneda,"6037 Arthur Mountain, New Sarahburgh, AS 21530",77250,2023-11-11,66223,specific serious,3,763.48
82151,Kevin Castaneda,"6037 Arthur Mountain, New Sarahburgh, AS 21530",12233,2023-12-17,13433,positive after,4,154.64
54632,Sean Thomas,"447 Mcdaniel Mills, Hallberg, AL 68142",66998,2024-07-17,13433,positive after,2,154.64
54632,Sean Thomas,"447 Mcdaniel Mills, Hallberg, AL 68142",66998,2024-07-17,30630,share particularly,5,646.96
54632,Sean Thomas,"447 Mcdaniel Mills, Hallberg, AL 68142",66998,2024-07-17,4361,follow it,1,328.54
